sku,month_index,month_name,raw_demand,normalized_demand,split,unit_cost,retail_price,lead_time,initial_inventory_normalized,initial_backlog_normalized,margin_ratio,shortage_weight,capacity_normalized,source_dataset,source_url,source_license
SKU018,4,apr,877.000000,0.6810989224,train,1034.000000,4342.000000,3,2.3000000000,0.0077662363,0.7618608936,3.1994426532,2.3204652234,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU018,5,may,1859.000000,1.4437433259,train,1034.000000,4342.000000,3,2.3000000000,0.0077662363,0.7618608936,3.1994426532,2.3204652234,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU018,6,jun,2263.000000,1.7574992719,train,1034.000000,4342.000000,3,2.3000000000,0.0077662363,0.7618608936,3.1994426532,2.3204652234,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU018,7,jul,383.000000,0.2974468498,train,1034.000000,4342.000000,3,2.3000000000,0.0077662363,0.7618608936,3.1994426532,2.3204652234,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU018,8,aug,593.000000,0.4605378119,train,1034.000000,4342.000000,3,2.3000000000,0.0077662363,0.7618608936,3.1994426532,2.3204652234,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU018,9,sep,236.000000,0.1832831764,test,1034.000000,4342.000000,3,2.3000000000,0.0077662363,0.7618608936,3.1994426532,2.3204652234,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU018,10,oct,189.000000,0.1467818658,test,1034.000000,4342.000000,3,2.3000000000,0.0077662363,0.7618608936,3.1994426532,2.3204652234,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU018,11,nov,920.000000,0.7144937385,test,1034.000000,4342.000000,3,2.3000000000,0.0077662363,0.7618608936,3.1994426532,2.3204652234,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU018,12,dec,1686.000000,1.3093874381,test,1034.000000,4342.000000,3,2.3000000000,0.0077662363,0.7618608936,3.1994426532,2.3204652234,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU019,1,jan,368.000000,0.1853904282,train,1074.000000,4920.000000,3,0.2463476071,0.0050377834,0.7817073171,3.2361585366,2.3254268293,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU019,2,feb,2502.000000,1.2604534005,train,1074.000000,4920.000000,3,0.2463476071,0.0050377834,0.7817073171,3.2361585366,2.3254268293,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU019,3,mar,2955.000000,1.4886649874,train,1074.000000,4920.000000,3,0.2463476071,0.0050377834,0.7817073171,3.2361585366,2.3254268293,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU019,4,apr,2994.000000,1.5083123426,train,1074.000000,4920.000000,3,0.2463476071,0.0050377834,0.7817073171,3.2361585366,2.3254268293,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU019,5,may,1270.000000,0.6397984887,train,1074.000000,4920.000000,3,0.2463476071,0.0050377834,0.7817073171,3.2361585366,2.3254268293,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU019,6,jun,2884.000000,1.4528967254,train,1074.000000,4920.000000,3,0.2463476071,0.0050377834,0.7817073171,3.2361585366,2.3254268293,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU019,7,jul,2208.000000,1.1123425693,train,1074.000000,4920.000000,3,0.2463476071,0.0050377834,0.7817073171,3.2361585366,2.3254268293,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU019,8,aug,699.000000,0.3521410579,train,1074.000000,4920.000000,3,0.2463476071,0.0050377834,0.7817073171,3.2361585366,2.3254268293,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU019,9,sep,854.000000,0.4302267003,test,1074.000000,4920.000000,3,0.2463476071,0.0050377834,0.7817073171,3.2361585366,2.3254268293,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU019,10,oct,877.000000,0.4418136020,test,1074.000000,4920.000000,3,0.2463476071,0.0050377834,0.7817073171,3.2361585366,2.3254268293,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU019,11,nov,2320.000000,1.1687657431,test,1074.000000,4920.000000,3,0.2463476071,0.0050377834,0.7817073171,3.2361585366,2.3254268293,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU019,12,dec,160.000000,0.0806045340,test,1074.000000,4920.000000,3,0.2463476071,0.0050377834,0.7817073171,3.2361585366,2.3254268293,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU020,1,jan,1468.000000,0.8780560748,train,1114.000000,15000.000000,2,2.3000000000,0.0059813084,0.9257333333,3.4226066667,2.4814333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU020,2,feb,1109.000000,0.6633271028,train,1114.000000,15000.000000,2,2.3000000000,0.0059813084,0.9257333333,3.4226066667,2.4814333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU020,3,mar,2464.000000,1.4737943925,train,1114.000000,15000.000000,2,2.3000000000,0.0059813084,0.9257333333,3.4226066667,2.4814333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU020,4,apr,2799.000000,1.6741682243,train,1114.000000,15000.000000,2,2.3000000000,0.0059813084,0.9257333333,3.4226066667,2.4814333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU020,5,may,948.000000,0.5670280374,train,1114.000000,15000.000000,2,2.3000000000,0.0059813084,0.9257333333,3.4226066667,2.4814333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU020,6,jun,589.000000,0.3522990654,train,1114.000000,15000.000000,2,2.3000000000,0.0059813084,0.9257333333,3.4226066667,2.4814333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU020,7,jul,2858.000000,1.7094579439,train,1114.000000,15000.000000,2,2.3000000000,0.0059813084,0.9257333333,3.4226066667,2.4814333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU020,8,aug,1140.000000,0.6818691589,train,1114.000000,15000.000000,2,2.3000000000,0.0059813084,0.9257333333,3.4226066667,2.4814333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU020,9,sep,501.000000,0.2996635514,test,1114.000000,15000.000000,2,2.3000000000,0.0059813084,0.9257333333,3.4226066667,2.4814333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU020,10,oct,2691.000000,1.6095700935,test,1114.000000,15000.000000,2,2.3000000000,0.0059813084,0.9257333333,3.4226066667,2.4814333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU020,11,nov,93.000000,0.0556261682,test,1114.000000,15000.000000,2,2.3000000000,0.0059813084,0.9257333333,3.4226066667,2.4814333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU020,12,dec,1060.000000,0.6340186916,test,1114.000000,15000.000000,2,2.3000000000,0.0059813084,0.9257333333,3.4226066667,2.4814333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU021,1,jan,2114.000000,1.7003820631,train,1154.000000,13000.000000,2,2.3000000000,0.0080434345,0.9112307692,3.3957769231,2.4778076923,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU021,2,feb,198.000000,0.1592600040,train,1154.000000,13000.000000,2,2.3000000000,0.0080434345,0.9112307692,3.3957769231,2.4778076923,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU021,3,mar,1479.000000,1.1896239694,train,1154.000000,13000.000000,2,2.3000000000,0.0080434345,0.9112307692,3.3957769231,2.4778076923,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU021,4,apr,1249.000000,1.0046249749,train,1154.000000,13000.000000,2,2.3000000000,0.0080434345,0.9112307692,3.3957769231,2.4778076923,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU021,5,may,1475.000000,1.1864065956,train,1154.000000,13000.000000,2,2.3000000000,0.0080434345,0.9112307692,3.3957769231,2.4778076923,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU021,6,jun,744.000000,0.5984315303,train,1154.000000,13000.000000,2,2.3000000000,0.0080434345,0.9112307692,3.3957769231,2.4778076923,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU021,7,jul,407.000000,0.3273677860,train,1154.000000,13000.000000,2,2.3000000000,0.0080434345,0.9112307692,3.3957769231,2.4778076923,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU021,8,aug,2280.000000,1.8339030766,train,1154.000000,13000.000000,2,2.3000000000,0.0080434345,0.9112307692,3.3957769231,2.4778076923,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU021,9,sep,226.000000,0.1817816208,test,1154.000000,13000.000000,2,2.3000000000,0.0080434345,0.9112307692,3.3957769231,2.4778076923,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU021,10,oct,2285.000000,1.8379247939,test,1154.000000,13000.000000,2,2.3000000000,0.0080434345,0.9112307692,3.3957769231,2.4778076923,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU021,11,nov,796.000000,0.6402573899,test,1154.000000,13000.000000,2,2.3000000000,0.0080434345,0.9112307692,3.3957769231,2.4778076923,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU021,12,dec,1948.000000,1.5668610497,test,1154.000000,13000.000000,2,2.3000000000,0.0080434345,0.9112307692,3.3957769231,2.4778076923,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU022,1,jan,1023.000000,0.6451206054,train,1194.000000,10000.000000,2,0.2200851332,0.0063061643,0.8806000000,3.3391100000,2.4701500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU022,2,feb,1150.000000,0.7252088917,train,1194.000000,10000.000000,2,0.2200851332,0.0063061643,0.8806000000,3.3391100000,2.4701500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU022,3,mar,1672.000000,1.0543906669,train,1194.000000,10000.000000,2,0.2200851332,0.0063061643,0.8806000000,3.3391100000,2.4701500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU022,4,apr,2026.000000,1.2776288822,train,1194.000000,10000.000000,2,0.2200851332,0.0063061643,0.8806000000,3.3391100000,2.4701500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU022,5,may,1590.000000,1.0026801198,train,1194.000000,10000.000000,2,0.2200851332,0.0063061643,0.8806000000,3.3391100000,2.4701500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU022,6,jun,441.000000,0.2781018446,train,1194.000000,10000.000000,2,0.2200851332,0.0063061643,0.8806000000,3.3391100000,2.4701500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU022,7,jul,2484.000000,1.5664512061,train,1194.000000,10000.000000,2,0.2200851332,0.0063061643,0.8806000000,3.3391100000,2.4701500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU022,8,aug,2300.000000,1.4504177834,train,1194.000000,10000.000000,2,0.2200851332,0.0063061643,0.8806000000,3.3391100000,2.4701500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU022,9,sep,2928.000000,1.8464448999,test,1194.000000,10000.000000,2,0.2200851332,0.0063061643,0.8806000000,3.3391100000,2.4701500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU022,10,oct,1082.000000,0.6823269746,test,1194.000000,10000.000000,2,0.2200851332,0.0063061643,0.8806000000,3.3391100000,2.4701500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU022,11,nov,2064.000000,1.3015923065,test,1194.000000,10000.000000,2,0.2200851332,0.0063061643,0.8806000000,3.3391100000,2.4701500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU022,12,dec,2412.000000,1.5210468233,test,1194.000000,10000.000000,2,0.2200851332,0.0063061643,0.8806000000,3.3391100000,2.4701500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU023,1,jan,482.000000,0.3138787139,train,1234.000000,9999.000000,4,2.2362230362,0.0065120065,0.8765876588,3.4916871687,2.2291469147,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU023,2,feb,546.000000,0.3555555556,train,1234.000000,9999.000000,4,2.2362230362,0.0065120065,0.8765876588,3.4916871687,2.2291469147,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU023,3,mar,299.000000,0.1947089947,train,1234.000000,9999.000000,4,2.2362230362,0.0065120065,0.8765876588,3.4916871687,2.2291469147,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU023,4,apr,2304.000000,1.5003663004,train,1234.000000,9999.000000,4,2.2362230362,0.0065120065,0.8765876588,3.4916871687,2.2291469147,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU023,5,may,2953.000000,1.9229955230,train,1234.000000,9999.000000,4,2.2362230362,0.0065120065,0.8765876588,3.4916871687,2.2291469147,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU023,6,jun,1029.000000,0.6700854701,train,1234.000000,9999.000000,4,2.2362230362,0.0065120065,0.8765876588,3.4916871687,2.2291469147,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU023,7,jul,1863.000000,1.2131868132,train,1234.000000,9999.000000,4,2.2362230362,0.0065120065,0.8765876588,3.4916871687,2.2291469147,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU023,8,aug,2809.000000,1.8292226292,train,1234.000000,9999.000000,4,2.2362230362,0.0065120065,0.8765876588,3.4916871687,2.2291469147,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU023,9,sep,454.000000,0.2956450956,test,1234.000000,9999.000000,4,2.2362230362,0.0065120065,0.8765876588,3.4916871687,2.2291469147,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU023,10,oct,927.000000,0.6036630037,test,1234.000000,9999.000000,4,2.2362230362,0.0065120065,0.8765876588,3.4916871687,2.2291469147,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU023,11,nov,2488.000000,1.6201872202,test,1234.000000,9999.000000,4,2.2362230362,0.0065120065,0.8765876588,3.4916871687,2.2291469147,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU023,12,dec,2341.000000,1.5244607245,test,1234.000000,9999.000000,4,2.2362230362,0.0065120065,0.8765876588,3.4916871687,2.2291469147,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU024,1,jan,614.000000,0.3256214783,train,1274.000000,7500.000000,2,0.1240967849,0.0053032814,0.8301333333,3.2457466667,2.4575333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU024,2,feb,2138.000000,1.1338415645,train,1274.000000,7500.000000,2,0.1240967849,0.0053032814,0.8301333333,3.2457466667,2.4575333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU024,3,mar,962.000000,0.5101756712,train,1274.000000,7500.000000,2,0.1240967849,0.0053032814,0.8301333333,3.2457466667,2.4575333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU024,4,apr,2017.000000,1.0696718595,train,1274.000000,7500.000000,2,0.1240967849,0.0053032814,0.8301333333,3.2457466667,2.4575333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU024,5,may,2398.000000,1.2717268810,train,1274.000000,7500.000000,2,0.1240967849,0.0053032814,0.8301333333,3.2457466667,2.4575333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU024,6,jun,2963.000000,1.5713622804,train,1274.000000,7500.000000,2,0.1240967849,0.0053032814,0.8301333333,3.2457466667,2.4575333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU024,7,jul,2189.000000,1.1608882996,train,1274.000000,7500.000000,2,0.1240967849,0.0053032814,0.8301333333,3.2457466667,2.4575333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU024,8,aug,1804.000000,0.9567119655,train,1274.000000,7500.000000,2,0.1240967849,0.0053032814,0.8301333333,3.2457466667,2.4575333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU024,9,sep,414.000000,0.2195558502,test,1274.000000,7500.000000,2,0.1240967849,0.0053032814,0.8301333333,3.2457466667,2.4575333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU024,10,oct,2016.000000,1.0691415313,test,1274.000000,7500.000000,2,0.1240967849,0.0053032814,0.8301333333,3.2457466667,2.4575333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU024,11,nov,1350.000000,0.7159429897,test,1274.000000,7500.000000,2,0.1240967849,0.0053032814,0.8301333333,3.2457466667,2.4575333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU024,12,dec,2464.000000,1.3067285383,test,1274.000000,7500.000000,2,0.1240967849,0.0053032814,0.8301333333,3.2457466667,2.4575333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU025,1,jan,2395.000000,1.9479463196,train,1314.000000,6000.000000,4,0.2838552257,0.0081333876,0.7810000000,3.3148500000,2.2052500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU025,2,feb,2521.000000,2.0504270028,train,1314.000000,6000.000000,4,0.2838552257,0.0081333876,0.7810000000,3.3148500000,2.2052500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU025,3,mar,2157.000000,1.7543716958,train,1314.000000,6000.000000,4,0.2838552257,0.0081333876,0.7810000000,3.3148500000,2.2052500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU025,4,apr,728.000000,0.5921106141,train,1314.000000,6000.000000,4,0.2838552257,0.0081333876,0.7810000000,3.3148500000,2.2052500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU025,5,may,1028.000000,0.8361122407,train,1314.000000,6000.000000,4,0.2838552257,0.0081333876,0.7810000000,3.3148500000,2.2052500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU025,6,jun,43.000000,0.0349735665,train,1314.000000,6000.000000,4,0.2838552257,0.0081333876,0.7810000000,3.3148500000,2.2052500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU025,7,jul,138.000000,0.1122407483,train,1314.000000,6000.000000,4,0.2838552257,0.0081333876,0.7810000000,3.3148500000,2.2052500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU025,8,aug,826.000000,0.6718178121,train,1314.000000,6000.000000,4,0.2838552257,0.0081333876,0.7810000000,3.3148500000,2.2052500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU025,9,sep,570.000000,0.4636030907,test,1314.000000,6000.000000,4,0.2838552257,0.0081333876,0.7810000000,3.3148500000,2.2052500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU025,10,oct,2825.000000,2.2976819845,test,1314.000000,6000.000000,4,0.2838552257,0.0081333876,0.7810000000,3.3148500000,2.2052500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU025,11,nov,181.000000,0.1472143148,test,1314.000000,6000.000000,4,0.2838552257,0.0081333876,0.7810000000,3.3148500000,2.2052500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU025,12,dec,787.000000,0.6400976007,test,1314.000000,6000.000000,4,0.2838552257,0.0081333876,0.7810000000,3.3148500000,2.2052500000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU026,1,jan,1336.000000,1.0922841083,train,1354.000000,20000.000000,2,0.2648952478,0.0081757793,0.9323000000,3.4347550000,2.4830750000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU026,2,feb,1478.000000,1.2083801737,train,1354.000000,20000.000000,2,0.2648952478,0.0081757793,0.9323000000,3.4347550000,2.4830750000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU026,3,mar,865.000000,0.7072049055,train,1354.000000,20000.000000,2,0.2648952478,0.0081757793,0.9323000000,3.4347550000,2.4830750000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU026,4,apr,533.000000,0.4357690342,train,1354.000000,20000.000000,2,0.2648952478,0.0081757793,0.9323000000,3.4347550000,2.4830750000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU026,5,may,1562.000000,1.2770567195,train,1354.000000,20000.000000,2,0.2648952478,0.0081757793,0.9323000000,3.4347550000,2.4830750000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU026,6,jun,422.000000,0.3450178845,train,1354.000000,20000.000000,2,0.2648952478,0.0081757793,0.9323000000,3.4347550000,2.4830750000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU026,7,jul,2287.000000,1.8698007154,train,1354.000000,20000.000000,2,0.2648952478,0.0081757793,0.9323000000,3.4347550000,2.4830750000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU026,8,aug,1302.000000,1.0644864589,train,1354.000000,20000.000000,2,0.2648952478,0.0081757793,0.9323000000,3.4347550000,2.4830750000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU026,9,sep,1230.000000,1.0056208482,test,1354.000000,20000.000000,2,0.2648952478,0.0081757793,0.9323000000,3.4347550000,2.4830750000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU026,10,oct,1059.000000,0.8658150230,test,1354.000000,20000.000000,2,0.2648952478,0.0081757793,0.9323000000,3.4347550000,2.4830750000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
